"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"1400000US17017960100","Census Tract 9601, Cass County, Illinois","1772","1726","1698","8","9","7","0","4","46","46","0","32","3","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17017960200","Census Tract 9602, Cass County, Illinois","1954","1879","1831","15","8","5","3","17","75","70","6","30","0","0","34","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17017960300","Census Tract 9603, Cass County, Illinois","2381","2275","1940","39","18","31","15","232","106","105","0","19","0","0","80","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17017960400","Census Tract 9604, Cass County, Illinois","1863","1683","1157","138","18","27","7","336","180","175","0","16","0","0","132","0","0","0","12","0","0","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17017960500","Census Tract 9605, Cass County, Illinois","1856","1683","917","239","40","25","5","457","173","167","8","14","3","1","116","4","0","0","7","0","0","10","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0",
"1400000US17019000200","Census Tract 2, Champaign County, Illinois","1683","1582","226","855","22","393","1","85","101","97","19","4","7","0","49","6","0","0","8","0","0","3","1","0","0","3","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000301","Census Tract 3.01, Champaign County, Illinois","6278","5890","2398","331","13","2877","0","271","388","352","13","10","103","0","195","0","8","1","8","0","0","3","0","11","0","30","11","0","3","5","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000302","Census Tract 3.02, Champaign County, Illinois","3721","3487","968","166","5","2218","2","128","234","228","13","9","59","1","124","1","5","0","5","0","0","2","4","5","0","4","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000401","Census Tract 4.01, Champaign County, Illinois","5059","4854","3147","242","5","1276","1","183","205","196","21","10","85","1","55","0","5","0","7","0","0","4","0","8","0","7","2","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000402","Census Tract 4.02, Champaign County, Illinois","3851","3613","2211","224","9","940","0","229","238","219","23","8","68","0","114","2","0","1","1","0","0","2","0","0","0","18","1","1","2","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000500","Census Tract 5, Champaign County, Illinois","3138","2887","2338","255","6","239","2","47","251","239","48","29","67","0","88","0","0","0","2","0","0","5","0","0","0","12","0","0","0","0","0","0","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000700","Census Tract 7, Champaign County, Illinois","2304","2124","801","752","54","119","4","394","180","175","35","17","6","0","79","13","2","0","4","0","0","15","1","3","0","5","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000800","Census Tract 8, Champaign County, Illinois","4801","4425","2333","1112","27","775","0","178","376","359","81","56","36","7","169","2","1","0","0","0","0","6","1","0","0","15","4","0","0","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000901","Census Tract 9.01, Champaign County, Illinois","3432","3181","1148","1655","16","133","1","228","251","242","88","40","0","0","73","14","13","6","3","0","0","5","0","0","0","7","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019000902","Census Tract 9.02, Champaign County, Illinois","5282","4972","3137","1133","9","581","0","112","310","299","49","49","42","1","131","14","0","0","10","0","0","2","1","0","0","10","7","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001000","Census Tract 10, Champaign County, Illinois","3526","3327","2419","772","7","85","0","44","199","192","45","44","25","0","53","13","4","2","4","0","0","0","0","2","0","7","0","3","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001100","Census Tract 11, Champaign County, Illinois","2809","2663","2309","209","8","94","0","43","146","142","22","22","15","0","78","2","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001201","Census Tract 12.01, Champaign County, Illinois","4879","4547","2571","1373","25","411","1","166","332","305","86","60","31","0","88","11","3","0","18","0","0","6","0","2","0","20","12","3","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","7","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001203","Census Tract 12.03, Champaign County, Illinois","3451","3247","2598","388","7","206","0","48","204","194","33","34","27","0","86","4","1","0","3","0","0","3","0","3","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001204","Census Tract 12.04, Champaign County, Illinois","2602","2466","1850","183","2","416","0","15","136","128","23","10","21","0","63","3","3","1","2","0","0","1","1","0","0","6","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001205","Census Tract 12.05, Champaign County, Illinois","5484","5220","3551","614","3","896","4","152","264","246","64","20","54","0","99","0","3","0","6","0","0","0","0","0","0","16","7","0","0","3","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001206","Census Tract 12.06, Champaign County, Illinois","1591","1522","1361","55","0","96","0","10","69","57","5","11","5","0","30","1","1","0","4","0","0","0","0","0","0","10","0","0","0","3","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17019001301","Census Tract 13.01, Champaign County, Illinois","4715","4474","3634","419","9","335","0","77","241","234","33","48","26","0","112","7","1","0","3","0","0","3","1","0","0","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001302","Census Tract 13.02, Champaign County, Illinois","4054","3845","3126","218","5","455","0","41","209","204","11","22","29","3","138","0","0","0","0","0","0","0","0","1","0","5","1","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019001400","Census Tract 14, Champaign County, Illinois","6592","6248","3707","529","9","1698","0","305","344","335","61","23","134","1","86","1","2","2","19","0","0","3","0","3","0","9","3","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005300","Census Tract 53, Champaign County, Illinois","3272","3105","811","1183","7","1022","0","82","167","152","23","15","15","0","72","14","5","0","7","0","0","0","1","0","0","14","13","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005401","Census Tract 54.01, Champaign County, Illinois","3508","3244","1901","825","38","153","0","327","264","245","43","46","16","0","113","0","1","0","6","0","0","18","0","2","0","19","14","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005402","Census Tract 54.02, Champaign County, Illinois","2496","2304","1799","176","31","92","4","202","192","172","16","53","8","2","80","6","0","0","2","0","0","2","0","3","0","18","4","3","0","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005500","Census Tract 55, Champaign County, Illinois","4254","3928","2815","715","35","186","5","172","326","291","61","64","23","5","131","0","0","0","2","2","0","0","3","0","0","31","13","4","0","2","5","0","5","0","1","0","0","0","1","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005601","Census Tract 56.01, Champaign County, Illinois","4646","4343","2548","1256","14","384","0","141","303","278","44","49","49","0","108","15","0","0","11","0","0","0","0","2","0","19","11","1","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005602","Census Tract 56.02, Champaign County, Illinois","2175","2108","1386","253","2","440","3","24","67","64","1","15","10","0","30","2","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005701","Census Tract 57.01, Champaign County, Illinois","4116","3847","2667","735","23","362","0","60","269","243","30","47","28","0","121","11","2","0","0","2","0","2","0","0","0","23","10","0","0","6","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005702","Census Tract 57.02, Champaign County, Illinois","1330","1265","1099","82","0","72","0","12","65","65","14","8","17","2","22","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005800","Census Tract 58, Champaign County, Illinois","3031","2769","2140","99","6","419","0","105","262","243","29","30","55","2","114","0","4","0","6","0","0","2","0","1","0","19","5","2","0","2","1","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005901","Census Tract 59.01, Champaign County, Illinois","2665","2505","1494","219","6","599","0","187","160","155","32","3","64","1","44","1","0","2","6","0","0","0","2","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17019005902","Census Tract 59.02, Champaign County, Illinois","2335","2191","946","112","7","1004","0","122","144","130","15","8","44","0","55","1","1","0","1","0","0","0","0","5","0","14","3","0","2","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
